work_id,publication_year,title,cited_by_count,topic_group,venue_name,quality_label,repo_count_per_paper,total_stars_per_paper,total_forks_per_paper,latest_repo_push_date,code_score,has_code,repo_activity_recency_days,total_contributors_per_paper
https://openalex.org/W2535838896,2016,Federated Learning: Strategies for Improving Communication Efficiency,3050,Wireless & Networking,arXiv (Cornell University),Unknown,0.0,0.0,0.0,,0.0,False,,0
https://openalex.org/W2283463896,2016,Federated Learning of Deep Networks using Model Averaging,984,Data Heterogeneity / Non-IID,arXiv (Cornell University),Unknown,0.0,0.0,0.0,,0.0,False,,0
https://openalex.org/W2530417694,2016,Federated Optimization: Distributed Machine Learning for On-Device Intelligence,1653,Wireless & Networking,arXiv (Cornell University),Unknown,0.0,0.0,0.0,,0.0,False,,0
https://openalex.org/W2579186979,2016,Practical Secure Aggregation for Federated Learning on User-Held Data,190,Wireless & Networking,arXiv (Cornell University),Unknown,0.0,0.0,0.0,,0.0,False,,0
https://openalex.org/W4318619660,2016,Communication-Efficient Learning of Deep Networks from Decentralized\n Data,5621,Data Heterogeneity / Non-IID,arXiv (Cornell University),Unknown,41.0,2750.0,737.0,2026-04-06 15:11:08+00:00,79.2144952864823,True,56.0,0
https://openalex.org/W2308359035,2016,Data interchange using i2b2,105,Wireless & Networking,Journal of the American Medical Informatics Association,Unknown,0.0,0.0,0.0,,0.0,False,,0
https://openalex.org/W2562602323,2016,"Digitising the Industry - Internet of Things Connecting the Physical, Digital and Virtual Worlds",161,Fairness & Ethics,,Unknown,0.0,0.0,0.0,,0.0,False,,0
https://openalex.org/W2505052085,2016,Effective Enactment of Assessment for Learning and Student Diversity in Australia,30,Systems & Edge/IoT,The enabling power of assessment,Unknown,0.0,0.0,0.0,,0.0,False,,0
https://openalex.org/W2466453657,2016,Spatial signatures for geographic feature types: examining gazetteer ontologies using spatial statistics,48,Systems & Edge/IoT,Transactions in GIS,Unknown,0.0,0.0,0.0,,0.0,False,,0
https://openalex.org/W2951103577,2016,"The brain imaging data structure, a format for organizing and describing outputs of neuroimaging experiments",1893,Healthcare & Biomedical,Scientific Data,Unknown,0.0,0.0,0.0,,0.0,False,,0
https://openalex.org/W2767514305,2016,Reforming Australian Early Childhood Education and Care Provision (2009–2015),15,Systems & Edge/IoT,Australasian Journal of Early Childhood,Unknown,0.0,0.0,0.0,,0.0,False,,0
https://openalex.org/W2520509592,2016,Algorithmic Principles of Remote PPG,1171,Security & Robustness,IEEE Transactions on Biomedical Engineering,Unknown,0.0,0.0,0.0,,0.0,False,,0
https://openalex.org/W2777914285,2017,Differentially Private Federated Learning: A Client Level Perspective,518,Systems & Edge/IoT,arXiv (Cornell University),Unknown,6.0,395.0,99.0,2025-03-07 12:53:08+00:00,10.47483326757183,True,451.0,0
https://openalex.org/W2773194476,2017,Private federated learning on vertically partitioned data via entity resolution and additively homomorphic encryption,430,Systems & Edge/IoT,arXiv (Cornell University),Unknown,0.0,0.0,0.0,,0.0,False,,0
https://openalex.org/W2767079719,2017,Practical Secure Aggregation for Privacy-Preserving Machine Learning,3395,Wireless & Networking,,Unknown,0.0,0.0,0.0,,0.0,False,,0
https://openalex.org/W2618494520,2017,Federated Multi-Task Learning,115,Vertical / Split / Transfer FL,arXiv (Cornell University),Unknown,2.0,131.0,40.0,2018-11-11 20:32:23+00:00,6.739587955938525,True,2759.0,0
https://openalex.org/W2746440038,2017,The More the Merrier - Federated Learning from Local Sphere Recommendations,18,Systems & Edge/IoT,Lecture notes in computer science,Unknown,0.0,0.0,0.0,,0.0,False,,0
https://openalex.org/W2766033684,2017,Robust Federated Learning Using ADMM in the Presence of Data Falsifying Byzantines.,8,Wireless & Networking,,Unknown,0.0,0.0,0.0,,0.0,False,,0
https://openalex.org/W2774000609,2017,Deep Gradient Compression: Reducing the Communication Bandwidth for Distributed Training,647,Wireless & Networking,arXiv (Cornell University),Unknown,9.0,454.0,98.0,2025-06-12 07:07:28+00:00,18.11053532905906,True,355.0,0
https://openalex.org/W2783468190,2017,Functional Federated Learning in Erlang,1,Wireless & Networking,Chalmers Publication Library (Chalmers University of Technology),Unknown,0.0,0.0,0.0,,0.0,False,,0
https://openalex.org/W2729686365,2017,"Stochastic, Distributed and Federated Optimization for Machine Learning",32,Systems & Edge/IoT,arXiv (Cornell University),Unknown,0.0,0.0,0.0,,0.0,False,,0
https://openalex.org/W4252654521,2017,Distributed Statistical Machine Learning in Adversarial Settings,361,Systems & Edge/IoT,Proceedings of the ACM on Measurement and Analysis of Computing Systems,Unknown,2.0,155.0,25.0,2025-02-16 22:27:34+00:00,6.928904276260278,True,470.0,0
https://openalex.org/W2781238083,2017,Federated Control with Hierarchical Multi-Agent Deep Reinforcement Learning,22,Systems & Edge/IoT,arXiv (Cornell University),Unknown,1.0,39.0,10.0,2018-09-04 19:13:37+00:00,4.887827090513122,True,2827.0,0
https://openalex.org/W4232615966,2017,Privacy-Preserving Patient Similarity Learning in a Federated Environment: Development and Analysis,22,Healthcare & Biomedical,,Unknown,0.0,0.0,0.0,,0.0,False,,0
https://openalex.org/W2807006176,2018,Federated Learning with Non-IID Data,1907,Data Heterogeneity / Non-IID,arXiv (Cornell University),Unknown,2.0,188.0,35.0,2023-02-02 19:38:22+00:00,11.823160895721076,True,1215.0,0
https://openalex.org/W2900120080,2018,Federated Learning for Mobile Keyboard Prediction,1106,Wireless & Networking,arXiv (Cornell University),Unknown,6.0,2469.0,611.0,2026-06-01 22:42:27+00:00,19.664816104414456,True,0.0,0
https://openalex.org/W2810065831,2018,How To Backdoor Federated Learning,705,Security & Robustness,arXiv (Cornell University),Unknown,3.0,723.0,150.0,2024-07-25 10:14:50+00:00,20.10608058262883,True,677.0,0
https://openalex.org/W2783522756,2018,Federated learning of predictive models from federated Electronic Health Records,962,Healthcare & Biomedical,International Journal of Medical Informatics,Unknown,0.0,0.0,0.0,,0.0,False,,0
https://openalex.org/W2904190483,2018,Applied Federated Learning: Improving Google Keyboard Query Suggestions,451,Systems & Edge/IoT,arXiv (Cornell University),Unknown,1.0,0.0,0.0,,0.0,True,,0
https://openalex.org/W2903356604,2018,Analyzing Federated Learning through an Adversarial Lens,386,Security & Robustness,arXiv (Cornell University),Unknown,2.0,153.0,39.0,2022-10-03 18:44:58+00:00,6.881392329470597,True,1337.0,0
https://openalex.org/W2886444620,2018,Mitigating Sybils in Federated Learning Poisoning,360,Systems & Edge/IoT,arXiv (Cornell University),Unknown,2.0,540.0,91.0,2026-05-30 02:00:29+00:00,15.526716222682516,True,3.0,0
https://openalex.org/W2900594532,2018,A Performance Evaluation of Federated Learning Algorithms,305,Data Heterogeneity / Non-IID,,Unknown,0.0,0.0,0.0,,0.0,False,,0
https://openalex.org/W2903872466,2018,Chained Anomaly Detection Models for Federated Learning: An Intrusion Detection Case Study,315,Wireless & Networking,Applied Sciences,Unknown,0.0,0.0,0.0,,0.0,False,,0
https://openalex.org/W2922569945,2018,Human Activity Recognition Using Federated Learning,150,Wireless & Networking,,Unknown,0.0,0.0,0.0,,0.0,False,,0
https://openalex.org/W2902114605,2018,Protection Against Reconstruction and Its Applications in Private Federated Learning,261,Systems & Edge/IoT,arXiv (Cornell University),Unknown,0.0,0.0,0.0,,0.0,False,,0
https://openalex.org/W2905444686,2018,Expanding the Reach of Federated Learning by Reducing Client Resource Requirements,158,Data Heterogeneity / Non-IID,arXiv (Cornell University),Unknown,1.0,18.0,0.0,2024-01-10 13:29:41+00:00,2.9444389791664403,True,873.0,0
https://openalex.org/W2912213068,2019,Federated Machine Learning,5790,Vertical / Split / Transfer FL,ACM Transactions on Intelligent Systems and Technology,Unknown,0.0,0.0,0.0,,0.0,False,,0
https://openalex.org/W2963318081,2019,Adaptive Federated Learning in Resource Constrained Edge Computing Systems,2197,Wireless & Networking,IEEE Journal on Selected Areas in Communications,Unknown,1.0,295.0,85.0,2025-05-07 23:59:52+00:00,8.167533102450815,True,390.0,0
https://openalex.org/W2798720628,2019,Client Selection for Federated Learning with Heterogeneous Resources in Mobile Edge,1414,Data Heterogeneity / Non-IID,,Unknown,1.0,42.0,10.0,2022-06-30 10:18:03+00:00,4.960147752092748,True,1433.0,0
https://openalex.org/W2951832089,2019,Blockchained On-Device Federated Learning,866,Systems & Edge/IoT,IEEE Communications Letters,Unknown,0.0,0.0,0.0,,0.0,False,,0
https://openalex.org/W2913570153,2019,Towards Federated Learning at Scale: System Design,957,Graph / GNN FL,arXiv (Cornell University),Unknown,7.0,118.0,31.0,2026-06-02 04:17:04+00:00,10.060064366332167,True,0.0,0
https://openalex.org/W2974429275,2019,Blockchain and Federated Learning for Privacy-Preserved Data Sharing in Industrial IoT,1213,Wireless & Networking,IEEE Transactions on Industrial Informatics,Unknown,0.0,0.0,0.0,,0.0,False,,0
https://openalex.org/W2970606380,2019,A Hybrid Approach to Privacy-Preserving Federated Learning,916,Systems & Edge/IoT,,Unknown,1.0,0.0,0.0,,0.0,True,,0
https://openalex.org/W2963540401,2019,VerifyNet: Secure and Verifiable Federated Learning,789,Wireless & Networking,IEEE Transactions on Information Forensics and Security,Unknown,0.0,0.0,0.0,,0.0,False,,0
https://openalex.org/W2930926105,2019,Comprehensive Privacy Analysis of Deep Learning: Passive and Active White-box Inference Attacks against Centralized and Federated Learning,1539,Wireless & Networking,,Unknown,4.0,729.0,152.0,2025-04-26 02:58:53+00:00,12.296949328759073,True,402.0,0
https://openalex.org/W2920095265,2019,Federated Learning over Wireless Networks: Optimization Model Design and Analysis,1008,Data Heterogeneity / Non-IID,,Unknown,0.0,0.0,0.0,,0.0,False,,0
https://openalex.org/W3006555759,2019,SCAFFOLD: Stochastic Controlled Averaging for Federated Learning,735,Data Heterogeneity / Non-IID,arXiv (Cornell University),Unknown,8.0,924.0,154.0,2026-01-25 00:38:30+00:00,32.63753067547305,True,128.0,0
https://openalex.org/W2962804345,2019,"In-Edge AI: Intelligentizing Mobile Edge Computing, Caching and Communication by Federated Learning",1042,Wireless & Networking,IEEE Network,Unknown,0.0,0.0,0.0,,0.0,False,,0
https://openalex.org/W2972882814,2019,Incentive Mechanism for Reliable Federated Learning: A Joint Optimization Approach to Combining Reputation and Contract Theory,927,Systems & Edge/IoT,IEEE Internet of Things Journal,Unknown,0.0,0.0,0.0,,0.0,False,,0
https://openalex.org/W2995022099,2020,Advances and Open Problems in Federated Learning,4637,Systems & Edge/IoT,Foundations and Trends® in Machine Learning,Unknown,9.0,4046.0,769.0,2025-10-28 12:44:12+00:00,13.167750273320431,True,216.0,0
https://openalex.org/W3021654819,2020,"Federated Learning: Challenges, Methods, and Future Directions",4565,Data Heterogeneity / Non-IID,IEEE Signal Processing Magazine,Unknown,2.0,1437.0,462.0,2024-05-07 14:34:34+00:00,10.339872065324109,True,755.0,0
https://openalex.org/W3012501605,2020,The future of digital health with federated learning,2456,Healthcare & Biomedical,npj Digital Medicine,Unknown,0.0,0.0,0.0,,0.0,False,,0
https://openalex.org/W3015636663,2020,Federated Learning in Mobile Edge Networks: A Comprehensive Survey,2387,Data Heterogeneity / Non-IID,IEEE Communications Surveys & Tutorials,Unknown,0.0,0.0,0.0,,0.0,False,,0
https://openalex.org/W3100779497,2020,Federated Learning for Healthcare Informatics,1391,Healthcare & Biomedical,Journal of Healthcare Informatics Research,Unknown,0.0,0.0,0.0,,0.0,False,,0
https://openalex.org/W3016632787,2020,Federated Learning With Differential Privacy: Algorithms and Performance Analysis,2188,Wireless & Networking,IEEE Transactions on Information Forensics and Security,Unknown,0.0,0.0,0.0,,0.0,False,,0
https://openalex.org/W3091870957,2020,A survey on security and privacy of federated learning,1294,Security & Robustness,Future Generation Computer Systems,Unknown,0.0,0.0,0.0,,0.0,False,,0
https://openalex.org/W3090615085,2020,A Joint Learning and Communications Framework for Federated Learning Over Wireless Networks,1481,Wireless & Networking,IEEE Transactions on Wireless Communications,Unknown,1.0,0.0,0.0,,0.0,True,,0
https://openalex.org/W3045674654,2020,Federated learning in medicine: facilitating multi-institutional collaborations without sharing patient data,1367,Healthcare & Biomedical,Scientific Reports,Unknown,0.0,0.0,0.0,,0.0,False,,0
https://openalex.org/W2999074226,2020,Federated Learning via Over-the-Air Computation,1029,Data Heterogeneity / Non-IID,IEEE Transactions on Wireless Communications,Unknown,0.0,0.0,0.0,,0.0,False,,0
https://openalex.org/W3047304572,2020,Optimizing Federated Learning on Non-IID Data with Reinforcement Learning,950,Fairness & Ethics,,Unknown,0.0,0.0,0.0,,0.0,False,,0
https://openalex.org/W3045638580,2020,Client-Edge-Cloud Hierarchical Federated Learning,882,Systems & Edge/IoT,,Unknown,1.0,0.0,0.0,,0.0,True,,0
https://openalex.org/W3109847748,2020,Energy Efficient Federated Learning Over Wireless Communication Networks,1095,Wireless & Networking,IEEE Transactions on Wireless Communications,Unknown,0.0,0.0,0.0,,0.0,False,,0
https://openalex.org/W3123459983,2021,A survey on federated learning,1703,Privacy,Knowledge-Based Systems,Unknown,0.0,0.0,0.0,,0.0,False,,0
https://openalex.org/W3182158470,2021,Model-Contrastive Federated Learning,1334,Data Heterogeneity / Non-IID,,Unknown,6.0,1109.0,182.0,2026-05-30 02:00:29+00:00,18.06905133224695,True,3.0,0
https://openalex.org/W3155912831,2021,Federated Learning for Internet of Things: A Comprehensive Survey,1290,Wireless & Networking,IEEE Communications Surveys & Tutorials,Unknown,0.0,0.0,0.0,,0.0,False,,0
https://openalex.org/W3196371845,2021,Federated learning on non-IID data: A survey,947,Data Heterogeneity / Non-IID,Neurocomputing,Unknown,0.0,0.0,0.0,,0.0,False,,0
https://openalex.org/W3138597937,2021,FLTrust: Byzantine-robust Federated Learning via Trust Bootstrapping,784,Healthcare & Biomedical,,Unknown,1.0,0.0,0.0,,0.0,True,,0
https://openalex.org/W3182125009,2021,A Survey on Federated Learning for Resource-Constrained IoT Devices,717,Data Heterogeneity / Non-IID,IEEE Internet of Things Journal,Unknown,0.0,0.0,0.0,,0.0,False,,0
https://openalex.org/W3112044954,2021,Personalized Cross-Silo Federated Learning on Non-IID Data,655,Graph / GNN FL,Proceedings of the AAAI Conference on Artificial Intelligence,Unknown,1.0,0.0,0.0,,0.0,True,,0
https://openalex.org/W3200840849,2021,Federated learning for predicting clinical outcomes in patients with COVID-19,703,Data Heterogeneity / Non-IID,Nature Medicine,Unknown,0.0,0.0,0.0,,0.0,False,,0
https://openalex.org/W3164712068,2021,SecureBoost: A Lossless Federated Learning Framework,495,Systems & Edge/IoT,IEEE Intelligent Systems,Unknown,1.0,427.0,66.0,2026-05-30 02:00:29+00:00,8.66146950527728,True,3.0,0
https://openalex.org/W3157680283,2021,Federated-Learning-Based Anomaly Detection for IoT Security Attacks,666,Wireless & Networking,IEEE Internet of Things Journal,Unknown,0.0,0.0,0.0,,0.0,False,,0
https://openalex.org/W3156841666,2021,Communication-efficient federated learning,359,Wireless & Networking,Proceedings of the National Academy of Sciences,Unknown,1.0,0.0,0.0,,0.0,True,,0
https://openalex.org/W3138153888,2021,Manipulating the Byzantine: Optimizing Model Poisoning Attacks and Defenses for Federated Learning,498,Wireless & Networking,,Unknown,0.0,0.0,0.0,,0.0,False,,0
https://openalex.org/W3133814152,2022,Towards Personalized Federated Learning,999,Foundation Models / LLMs,IEEE Transactions on Neural Networks and Learning Systems,Unknown,0.0,0.0,0.0,,0.0,False,,0
https://openalex.org/W4287332481,2022,Federated Learning on Non-IID Data Silos: An Experimental Study,997,Data Heterogeneity / Non-IID,2022 IEEE 38th International Conference on Data Engineering (ICDE),Unknown,4.0,0.0,0.0,,0.0,True,,0
https://openalex.org/W4309080560,2022,A survey on federated learning: challenges and applications,727,Privacy,International Journal of Machine Learning and Cybernetics,Unknown,0.0,0.0,0.0,,0.0,False,,0
https://openalex.org/W3018102029,2022,SplitFed: When Federated Learning Meets Split Learning,616,Vertical / Split / Transfer FL,Proceedings of the AAAI Conference on Artificial Intelligence,Unknown,2.0,0.0,0.0,,0.0,True,,0
https://openalex.org/W4224227775,2022,Communication-efficient federated learning via knowledge distillation,547,Healthcare & Biomedical,Nature Communications,Unknown,0.0,0.0,0.0,,0.0,False,,0
https://openalex.org/W4210960727,2022,Recent Advances on Federated Learning for Cybersecurity and Cybersecurity for Federated Learning for Internet of Things,442,Wireless & Networking,IEEE Internet of Things Journal,Unknown,0.0,0.0,0.0,,0.0,False,,0
https://openalex.org/W4226319939,2022,Edge-IIoTset: A New Comprehensive Realistic Cyber Security Dataset of IoT and IIoT Applications for Centralized and Federated Learning,911,Wireless & Networking,IEEE Access,Unknown,1.0,0.0,0.0,,0.0,True,,0
https://openalex.org/W4292084264,2022,Federated Learning: Collaborative Machine Learning withoutCentralized Training Data,505,Data Heterogeneity / Non-IID,International Journal of Engineering Technology and Management Sciences,Unknown,0.0,0.0,0.0,,0.0,False,,0
https://openalex.org/W4214758645,2022,Federated Learning for Healthcare: Systematic Review and Architecture Proposal,533,Healthcare & Biomedical,ACM Transactions on Intelligent Systems and Technology,Unknown,0.0,0.0,0.0,,0.0,False,,0
https://openalex.org/W3111919937,2022,Privacy and Robustness in Federated Learning: Attacks and Defenses,452,Systems & Edge/IoT,IEEE Transactions on Neural Networks and Learning Systems,Unknown,0.0,0.0,0.0,,0.0,False,,0
https://openalex.org/W2977090839,2022,Model Pruning Enables Efficient Federated Learning on Edge Devices,512,Systems & Edge/IoT,IEEE Transactions on Neural Networks and Learning Systems,Unknown,2.0,0.0,0.0,,0.0,True,,0
https://openalex.org/W4213044365,2022,Differential Privacy for Deep and Federated Learning: A Survey,386,Systems & Edge/IoT,IEEE Access,Unknown,0.0,0.0,0.0,,0.0,False,,0
https://openalex.org/W4293155325,2022,"Federated learning review: Fundamentals, enabling technologies, and future applications",517,Systems & Edge/IoT,Information Processing & Management,Unknown,0.0,0.0,0.0,,0.0,False,,0
